Category,Date,Review Text,Score,Year,New Score
France,2015-06-01,"Very easy to use & you see the art of Hector Guimard, too!!",5.0,2015,2
France,2015-03-01,You simply CANNOT get lost in the Metro!! Amazing!!!,5.0,2015,2
France,2015-06-01,Excellent Transportation but Outdated,5.0,2015,2
France,2015-07-01,You can do it,5.0,2015,2
France,2015-07-01,Paris Metro/RER,5.0,2015,2
France,2015-07-01,HAVE NO FEAR OF METRO,5.0,2015,2
France,2015-07-01,Excellent means of transportation in Paris,5.0,2015,2
France,2015-02-01,quick way of getting round,3.0,2015,2
France,2015-05-01,You need this to get around Paris,5.0,2015,2
France,2015-07-01,My best friend,5.0,2015,2
France,2015-07-01,"Paris RATP Metro Inspectors rudest, uncivilized and rogues.Beware of them not Pickpockets",1.0,2015,0
France,2014-08-01,Appalling treatment from Paris metro SFR.,1.0,2014,0
France,2015-07-01,Very cheap and easy way to get around Paris,5.0,2015,2
France,2015-07-01,Totally confusing and not Disabled friendly,1.0,2015,0
France,2014-11-01,Great !,5.0,2014,2
France,2015-07-01,Easiest way to get lost...,1.0,2015,2
France,2015-07-01,A good way to get around Paris,5.0,2015,2
France,2015-06-01,Great way to get around while in Paris,5.0,2015,2
France,2015-06-01,Fast and efficient service.,3.0,2015,2
France,2015-06-01,No way to make it in Paris without it,5.0,2015,2
France,2014-08-01,very good connected,5.0,2014,2
France,2015-07-01,Metro,1.0,2015,2
France,2015-07-01,the only way to get round,5.0,2015,2
France,2015-06-01,Easiest Subway system to use,5.0,2015,2
France,2015-07-01,"Effective, but lacking in polish",1.0,2015,0
France,2015-06-01,Easy enough to use the first time.,5.0,2015,2
France,2015-06-01,You learn so much by riding the metro. Do it!,5.0,2015,2
France,2015-06-01,Le Metro!,5.0,2015,2
France,2015-06-01,Fast and Efficient Mtro,5.0,2015,2
France,2015-06-01,"Paris Metro is very cheap, takes you everywhere around the city but is very old and with a lot of stairs",1.0,2015,2
France,2015-07-01,Nothing works but.....,5.0,2015,2
France,2015-06-01,Easy and convenient,5.0,2015,2
France,2015-06-01,No help on Sundays,3.0,2015,2
France,2015-06-01,My first time on the Paris Metro,5.0,2015,2
France,2015-06-01,Scammed Big Time at Gard du Nord,1.0,2015,0
France,2015-06-01,Best Way to get Around,5.0,2015,2
France,2015-06-01,Don't discard your metro tickets!,3.0,2015,0
France,2015-06-01,Good for the able bodied,5.0,2015,2
France,2014-07-01,Amazing transport system,5.0,2014,2
France,2015-05-01,Fast and efficient service to see the sights of Paris,5.0,2015,2
France,2015-05-01,Best way to get around Paris,5.0,2015,2
France,2015-06-01,Take the bus!,5.0,2015,2
France,2015-05-01,A great way to get around the city!,5.0,2015,2
France,2015-05-01,"Cheap , Easy way to travel, we saved alot in 4 days compared to bus",5.0,2015,2
France,2015-05-01,Thugs in the Metro,1.0,2015,0
France,2014-09-01,huge network,3.0,2014,2
France,2015-05-01,Wonderful,5.0,2015,2
France,2015-05-01,Holiday,1.0,2015,2
France,2015-05-01,Lots of stairs & walking,5.0,2015,1
France,2015-05-01,Dissapponting,1.0,2015,0
France,2015-05-01,The Metro!,5.0,2015,2
France,2015-04-01,Easy to use,5.0,2015,2
France,2015-05-01,Good system BUT KEEP YOUR TICKETS,5.0,2015,2
France,2015-04-01,Hard to navigate,5.0,2015,2
France,2015-05-01,Like a rollercoaster metroline 1 (Defense - Vincennes),5.0,2015,1
France,2015-05-01,Rookies on Rails,5.0,2015,2
France,2015-05-01,Quick and clean,5.0,2015,2
France,2015-05-01,The metro as entertainment venue; get a Navigo Decouverte; get great video of Eiffel Tower & the Seine from the metro,5.0,2015,2
France,2015-05-01,London Tube - take note!!,5.0,2015,2
France,2015-02-01,"Clean, Efficient and Easy to Use",5.0,2015,2
France,2015-05-01,An efficient system is get around Paris,5.0,2015,2
France,2015-02-01,"Great system, but carry cash just in case!",5.0,2015,2
France,2015-03-01,quick and easy,3.0,2015,2
France,2015-04-01,One of the great transportation systems of the world,5.0,2015,2
France,2015-03-01,Great metro but sneaky swindlers!,5.0,2015,2
France,2015-03-01,Metro makes it really easy to move in Paris,5.0,2015,2
France,2015-03-01,a very convenient public transportation system,5.0,2015,2
France,2014-08-01,"Beware: pick-pockets and thieves everywhere, use buses and taxis instead.",1.0,2014,0
France,2015-04-01,Really convenient,5.0,2015,2
France,2015-04-01,FOLLOW THE RULES!,5.0,2015,2
France,2015-04-01,Most efficient form of travel - but Velibs still more fun,5.0,2015,2
France,2015-04-01,Paris Metro - Beware Thieves!!!!,1.0,2015,0
France,2015-03-01,Great! Easy to use and convenient,5.0,2015,2
France,2015-03-01,"Cheap, easy, and frequent",5.0,2015,2
France,2015-03-01,Best transportation in Paris,5.0,2015,2
France,2015-01-01,The absolute BEST way to get around Paris,5.0,2015,2
France,2015-02-01,Paris Metro,3.0,2015,2
France,2015-03-01,Brilliant connectivity,5.0,2015,2
France,2014-11-01,The Metro in Paris,5.0,2014,2
France,2015-02-01,Best way to get around Paris!,5.0,2015,2
France,2015-02-01,"Paris Metro easy to use, you don't need cabs",5.0,2015,2
France,2014-11-01,A satisfying experience with the Paris Metro,5.0,2014,0
France,2015-01-01,From homeless to designer stations,5.0,2015,0
France,2015-02-01,Beware - Metro from airport,1.0,2015,2
France,2015-02-01,Very easy to navigate,5.0,2015,2
France,2015-02-01,Good points and bad,3.0,2015,1
France,2015-01-01,so easy to use,5.0,2015,2
France,2015-01-01,The Paris Metro,5.0,2015,2
France,2015-01-01,I met the rudest public facing individual ever,1.0,2015,0
France,2014-11-01,Easiest way to travel around Paris,5.0,2014,2
France,2015-01-01,"Great to get around. Rude employees but ,,,, it is France get used to it",3.0,2015,2
France,2014-04-01,Easy to use and great way to get around Paris,5.0,2014,2
France,2014-12-01,Fastest way to get around,3.0,2014,2
France,2014-11-01,governmet corruption at its best,1.0,2014,2
France,2014-11-01,An experience,5.0,2014,0
France,2014-11-01,Efficient but filthy and dangerous,1.0,2014,0
France,2014-11-01,It gets you there.,5.0,2014,2
France,2014-09-01,Huge Network,5.0,2014,2
France,2014-09-01,Beautiful Stations & Grand Entrances!,5.0,2014,2
France,2014-10-01,User friendly,5.0,2014,2
France,2014-10-01,Easy to use but dangerous and dirty!,3.0,2014,2
France,2014-10-01,Paris Metro Scam,5.0,2014,0
France,2014-10-01,Quick and easy,5.0,2014,2
France,2014-10-01,Be Alert...,5.0,2014,2
France,2014-08-01,Easy and fast,5.0,2014,2
France,2013-11-01,Get from A to B,5.0,2013,2
France,2014-05-01,"Cheap, efficient and easy to use",5.0,2014,2
France,2014-09-01,take the bus,1.0,2014,2
France,2014-09-01,Beware of pickpockets,1.0,2014,0
France,2014-09-01,Don't put Metro tickets next to your smartphone or hotel electronic key!,5.0,2014,2
France,2014-09-01,"Best metro in Europe, they say....I agree",5.0,2014,2
France,2014-09-01,"frequent, on time, speedy, friendly, and musical",5.0,2014,2
France,2014-09-01,Visitors to Museum D'Orsay beware,1.0,2014,0
France,2014-09-01,The Metro is a great way to get around Paris,5.0,2014,2
France,2014-06-01,"It works efficiently but it's tremendously dirty, old and smelly .",1.0,2014,1
France,2014-04-01,Long walks at intersections,5.0,2014,1
France,2014-05-01,paris Metro,5.0,2014,2
France,2014-09-01,"Easy, safe & convenient...",5.0,2014,2
France,2014-09-01,Great subway system.,5.0,2014,2
France,2014-08-01,Not friendly at all,1.0,2014,2
France,2013-10-01,Lower than average,1.0,2013,1
France,2014-08-01,An easy to use system of subways,5.0,2014,2
France,2014-08-01,A Bad Experience,1.0,2014,0
France,2014-08-01,Do your homework,5.0,2014,2
France,2014-07-01,Get the Navigo 7 day Pass,5.0,2014,2
France,2014-07-01,Great Way to Navigate Paris,5.0,2014,2
France,2014-07-01,"Paris metro navigo de couverte, 7 day subway and bus pass",5.0,2014,2
France,2014-07-01,Great Travel Alternative,5.0,2014,2
France,2014-07-01,Easy to travel,5.0,2014,2
France,2014-07-01,Easy to Use but Beware of pickpockets,3.0,2014,2
France,2014-07-01,Paris Metro - easy to navigate,5.0,2014,2
France,2014-04-01,It's cheap and you get what you paid for,3.0,2014,2
France,2014-06-01,The evening ever!,3.0,2014,0
France,2014-07-01,The Absolute Worst Subway System,3.0,2014,0
France,2013-08-01,Scary!!,1.0,2013,0
France,2013-08-01,Cheap and efficient way to travel in Paris,3.0,2013,2
France,2014-06-01,Take lots of hand sanitizer!,1.0,2014,2
France,2014-05-01,"Dark, smelly, colourful, efficient and unique",5.0,2014,2
France,2014-06-01,"Paris metro, bus",5.0,2014,2
France,2014-06-01,Strike!,1.0,2014,0
France,2014-02-01,Don't buy tickets starting from the aiport.,5.0,2014,2
France,2014-06-01,Very few problems,5.0,2014,2
France,2013-11-01,Best way to get around,5.0,2013,2
France,2014-06-01,Best Metro System Ever!,5.0,2014,2
France,2014-05-01,"Affordable, great coverage of the city, not handicapped friendly",5.0,2014,2
France,2014-06-01,Excellent value!,5.0,2014,2
France,2014-06-01,Metro is great...RER is terrible,3.0,2014,2
France,2014-06-01,Best way to travel around Paris,5.0,2014,2
France,2013-09-01,The Metro Gets You Around Paris Fast,5.0,2013,2
France,2013-07-01,Best subway in Europe,5.0,2013,2
France,2014-05-01,Difficult for elderly and disabled,3.0,2014,1
France,2014-05-01,What a bargain and a way to get around,5.0,2014,2
France,2014-05-01,Don't be afraid of the metro/RER/buses,5.0,2014,2
France,2014-05-01,Metro police spoilt our trip to Paris!,1.0,2014,0
France,2014-05-01,Best way to get around Paris,5.0,2014,2
France,2014-05-01,Great system,3.0,2014,2
France,2014-05-01,No Toilets,1.0,2014,0
France,2014-05-01,Best way to travel round Paris,5.0,2014,2
France,2014-05-01,Among the Best in the World,5.0,2014,2
France,2014-01-01,Excellent facility in Paris,5.0,2014,2
France,2014-03-01,Efficient and regular,5.0,2014,2
France,2014-04-01,Excellent Way To Travel Around Paris.,5.0,2014,2
France,2014-04-01,Best way to travel around Paris,5.0,2014,2
France,2014-05-01,"Very efficient, the grid within Paris will get you almost anywhere within a short walk",5.0,2014,2
France,2014-04-01,A great way to travel,5.0,2014,2
France,2014-04-01,Efficient,5.0,2014,2
France,2013-09-01,Get ready to walk!,5.0,2013,2
France,2014-03-01,Super system,5.0,2014,2
France,2014-03-01,Wonderful way to get around,5.0,2014,2
France,2014-03-01,No need for a rental car,5.0,2014,0
France,2014-02-01,Maybe the best,5.0,2014,2
France,2014-03-01,5 days in Paris,5.0,2014,2
France,2014-03-01,"Metro is Fast, Frequent but Confusing Ticket Machines",5.0,2014,2
France,2014-02-01,Get to know which way you to go,5.0,2014,2
France,2013-09-01,You must try the Metro to really get around and see Paris,5.0,2013,2
France,2014-01-01,"Confusing at First, but very convenient",5.0,2014,2
France,2014-01-01,Metro,5.0,2014,2
France,2014-01-01,well connected,5.0,2014,2
France,2014-01-01,WARNING: KEEP YOUR TICKETS -- 50 Euro FINE,5.0,2014,0
France,2014-01-01,Scam at Porte Malliot,1.0,2014,0
France,2014-01-01,Paris metro,3.0,2014,2
France,2013-08-01,What you expect in Europe,5.0,2013,2
France,2014-01-01,Very Easy To Use & Reasonably Priced,5.0,2014,2
France,2013-07-01,Just a metro,5.0,2013,2
France,2013-03-01,Not for any handicap,5.0,2013,2
France,2013-12-01,"ffective, Accurate & Economic",5.0,2013,2
France,2013-12-01,One of the better in the world,5.0,2013,2
France,2013-12-01,best metro,5.0,2013,2
France,2013-04-01,World Class,5.0,2013,2
France,2013-12-01,Paris Metro - A good way to make your way around the city,3.0,2013,2
France,2013-11-01,Gets you from point A to B!,3.0,2013,2
France,2013-12-01,"fast, economical, convenient",5.0,2013,2
France,2013-11-01,Paris Metro to Go,5.0,2013,2
France,2013-10-01,Evil metro police,1.0,2013,0
France,2013-11-01,Dirty,1.0,2013,0
France,2013-09-01,A friendly tip:,3.0,2013,2
France,2013-06-01,quick and clean,5.0,2013,2
France,2013-09-01,Get Through Paris Quickly,5.0,2013,2
France,2013-08-01,PARIS METRO IS GREAT BUT KEEP YOUR TICKETS!,5.0,2013,2
France,2013-10-01,Absolutely brilliant service,5.0,2013,2
France,2013-09-01,Easy,5.0,2013,2
France,2013-10-01,Easy to use Metro,5.0,2013,2
France,2013-10-01,Watch out for pickpockets masquerading as little girls,3.0,2013,0
France,2013-10-01,Plan Plan Plan before you go,5.0,2013,2
France,2013-09-01,Beware of young girls carrying a survey/donation folder and asking if you speak English.,1.0,2013,0
France,2013-08-01,fast,5.0,2013,2
France,2013-08-01,Easier than I thought,5.0,2013,0
France,2013-05-01,Outstanding!,5.0,2013,2
France,2013-08-01,Easy transportation everywhere in Paris.But.,5.0,2013,2
France,2013-08-01,"So easy, makes a big city accessible",5.0,2013,2
France,2013-05-01,Lifeline of the city!!!,5.0,2013,2
France,2013-08-01,"Dirty, but cheap",1.0,2013,1
France,2013-08-01,Paris Metro - Unfriendly,1.0,2013,2
France,2013-03-01,Careful with the cheaters,1.0,2013,0
France,2013-08-01,Poor,1.0,2013,0
France,2013-08-01,Quick and easy,3.0,2013,2
France,2013-08-01,Nothing stolen at all,5.0,2013,0
France,2012-09-01,pick pocketed soon as arrived,1.0,2012,0
France,2013-07-01,Beware Paris Metro Dodgy Doors dont lose a Foot!,3.0,2013,0
France,2013-06-01,Fast and efficient public transport,5.0,2013,2
France,2013-06-01,Metro / Tube / Train in Paris was great,5.0,2013,2
France,2013-07-01,Can be challenging,5.0,2013,2
France,2013-07-01,"Fast and efficient, don't be scared to ask if you are lost.",5.0,2013,2
France,2013-06-01,Nothing is more convenient than using the RATP in Paris,5.0,2013,2
France,2013-07-01,nice,5.0,2013,2
France,2013-07-01,Just the best,5.0,2013,2
France,2013-06-01,Fast and frequent,5.0,2013,2
France,2013-06-01,Train Ride,3.0,2013,2
France,2013-06-01,Beware of Metro Scam,1.0,2013,0
France,2013-06-01,Week Pass Best Value + Get App,5.0,2013,2
France,2013-06-01,Paris underground,1.0,2013,2
France,2013-06-01,Easy to get around,3.0,2013,2
France,2013-06-01,A Cheap An Easy Way To Travel Around The City Of Paris,5.0,2013,2
France,2013-06-01,so so,3.0,2013,2
France,2013-06-01,"Old and big, but easy to navigate",5.0,2013,2
France,2013-06-01,Lifeblood of Paris,5.0,2013,2
France,2013-05-01,Paris Metro experience,5.0,2013,2
France,2013-06-01,Best mode of transportation!,5.0,2013,2
France,2013-06-01,Don't Be Intimidated By Complex-Appearing System,5.0,2013,2
France,2013-06-01,Not very disable friendly,5.0,2013,2
France,2013-05-01,Easy To Master,5.0,2013,2
France,2013-05-01,Easy,5.0,2013,2
France,2013-05-01,Fast and easy but do be careful,5.0,2013,2
France,2013-06-01,"you have to use it, but it's dumpsville central",1.0,2013,2
France,2012-07-01,Ride the Metro!,5.0,2012,2
France,2013-05-01,Great way to get around this beautiful city!,5.0,2013,2
France,2013-05-01,"Easy to use, fast, cheap.",5.0,2013,2
France,2012-10-01,"Frequent, Fast, Clean and Affordable",5.0,2012,2
France,2013-05-01,Buy a Zone 1&2 Mobilis Ticket £6.60 for the day!,5.0,2013,2
France,2013-05-01,Superb transport system,5.0,2013,2
France,2013-05-01,Take a cab to the airport,1.0,2013,2
France,2013-05-01,Idiot's guide to Paris subways,5.0,2013,2
France,2013-04-01,Crazy,5.0,2013,2
France,2013-01-01,THE way to get around,5.0,2013,2
France,2013-04-01,Easy to use but ...dirty and smells of urine,3.0,2013,1
France,2013-04-01,Feel free to use,5.0,2013,2
France,2013-04-01,Smelly,3.0,2013,0
France,2012-12-01,"Very good, very convenient, but take care - pickpockets and thugs abound in the metro",5.0,2012,2
France,2013-04-01,Get your day ticket and get going!,5.0,2013,2
France,2013-03-01,"Flexible, Easy and Cheap way to explore Paris",5.0,2013,2
France,2013-04-01,Buy a pass,5.0,2013,2
France,2013-04-01,Amazing transport system,5.0,2013,2
France,2013-04-01,Easy way to travel,3.0,2013,2
France,2013-03-01,"Cheap, frequent, easy to understand",5.0,2013,2
France,2013-02-01,convinient and cheap metro,5.0,2013,2
France,2012-04-01,"Terrible, look good only on movies",1.0,2012,0
France,2013-03-01,Beware scam artists at ticket machines,3.0,2013,0
France,2013-03-01,make sure you buy the correct tickets,3.0,2013,2
France,2013-03-01,Watched a person eat fleas off their clothes,1.0,2013,0
France,2012-11-01,"cheap transportation, but...",1.0,2012,2
France,2013-03-01,paris metro EASY !!,5.0,2013,2
France,2013-03-01,Easy to use and cheap transportation,5.0,2013,2
France,2013-01-01,Le Metro is not only a way to get around,5.0,2013,2
France,2013-03-01,very large and complex. but a bit confusing,5.0,2013,2
France,2013-02-01,Best way around,5.0,2013,2
France,2013-02-01,"Good way to get around, but lots of STAIRS!!!",3.0,2013,2
France,2013-01-01,Underground world,5.0,2013,2
France,2013-01-01,BEWARE PICK POCKETS,1.0,2013,0
France,2012-02-01,"Good, frequent but leaves more to be desired",3.0,2012,2
France,2012-12-01,You wont get lost even you don't understand french,5.0,2012,2
France,2012-07-01,Nice clean system....,5.0,2012,2
France,2012-12-01,Efficient Way to Explore City,5.0,2012,2
France,2012-12-01,Best Train System EVER!!,5.0,2012,2
France,2012-12-01,On time and excellent value for money,5.0,2012,2
France,2012-02-01,Adds to the joy of discovering Paris !,5.0,2012,2
France,2012-12-01,Paris by Metro,5.0,2012,2
France,2012-07-01,Convenient,5.0,2012,2
France,2012-10-01,The way subways should be - reliable and efficient.,5.0,2012,2
France,2012-09-01,The French have public transport soughted!,5.0,2012,2
France,2012-07-01,Best way to travel in Paris,5.0,2012,2
France,2012-08-01,The best way to get around Town.,5.0,2012,2
